trabajador_id,nombre,fecha_nacimiento,pasaporte,nombre_compania,codigo_compania,vuelo_id,rol
20,James Singleton,12-08-1977,U46471214,LATAM ARGENTINA,LAM,70.0,Paramedico
22,Rodney Wilson,18-10-1973,R08362516,LATAM ARGENTINA,LAM,89.0,Tripulante de Cabina
11,David Tran,07-08-1975,B62958600,LATAM INTER,LAT,22.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,98.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,LAW,LAW,26.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,121.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,UNITED,UAN,101.0,Tripulante de Cabina
14,Ronnie Macias,12-02-1988,J06543685,EASTERN AIRLINES,EAL,117.0,Tripulante de Cabina
53,Patricia Alvarado,01-08-1983,P27318304,KALITTA AIR,KAI,115.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,29.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,KALITTA AIR,KAI,34.0,Tripulante de Cabina
26,Elizabeth Jordan,16-09-1974,S70038299,LAW,LAW,35.0,Tripulante de Cabina
46,Heather Arnold,10-01-1999,Y81323264,KALITTA AIR,KAI,115.0,Tripulante de Cabina
20,James Singleton,12-08-1977,U46471214,KOREAN AIR,KEA,70.0,Paramedico
28,Nicholas Simmons,03-08-1994,W03439988,LATAM DOMESTICO,LUD,45.0,Tripulante de Cabina
14,Ronnie Macias,12-02-1988,J06543685,BRITISH,BTA,33.0,Tripulante de Cabina
4,Diane Swanson,14-02-1974,F08731569,OCEANAIR,COG,140.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,OCEANAIR,COG,99.0,Tripulante de Cabina
4,Diane Swanson,14-02-1974,F08731569,LAW,LAW,129.0,Tripulante de Cabina
50,Adam Herrera,04-12-1976,Y37241205,UNITED,UAN,37.0,Paramedico
22,Rodney Wilson,18-10-1973,R08362516,OCEANAIR,COG,131.0,Tripulante de Cabina
3,Linda Paul,12-01-1983,L91489362,,,,
47,Michael Compton,07-01-1980,T63857772,EASTERN AIRLINES,EAL,90.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,IBERIA,IBE,68.0,Tripulante de Cabina
52,Sara Sims,10-07-1999,F00773862,LAW,LAW,114.0,Paramedico
56,Isaiah Riley,18-09-1986,W12727804,IBERIA,IBE,46.0,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,KALITTA AIR,KAI,138.0,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,EASTERN AIRLINES,EAL,77.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,BRITISH,BTA,141.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,LATAM DOMESTICO,LUD,30.0,Tripulante de Cabina
14,Ronnie Macias,12-02-1988,J06543685,LATAM DOMESTICO,LUD,74.0,Tripulante de Cabina
12,Ronnie Moore,12-01-1997,L28170812,AEROVIAS DAP (centro/norte),ADC,119.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,ALITALIA,AZI,50.0,Tripulante de Cabina
45,Jill Haas,10-04-1986,U50608611,LAW,LAW,123.0,Paramedico
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,104.0,Tripulante de Cabina
52,Sara Sims,10-07-1999,F00773862,ETHOPIAN AIRLINES,ETA,12.0,Paramedico
12,Ronnie Moore,12-01-1997,L28170812,AEROVIAS DAP (centro/norte),ADC,9.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,ALITALIA,AZI,130.0,Tripulante de Cabina
11,David Tran,07-08-1975,B62958600,LATAM DOMESTICO,LUD,122.0,Tripulante de Cabina
30,Daniel Callahan,13-09-1987,X88103341,LATAM ECUADOR,XLE,121.0,Paramedico
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,0.0,Tripulante de Cabina
28,Nicholas Simmons,03-08-1994,W03439988,LATAM DOMESTICO,LUD,30.0,Tripulante de Cabina
18,Michael Chavez,28-08-1976,O16330677,LATAM CARGO,UCA,65.0,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,AEROVIAS DAP (centro/norte),ADC,34.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,ALITALIA,AZI,131.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,NO_COMPANY,NCY,51.0,Tripulante de Cabina
35,Francisco Rich,21-02-1996,D89562085,QANTAS,QAF,126.0,Paramedico
16,Tracey Harris,05-06-1978,C97271665,LATAM ECUADOR,XLE,112.0,Tripulante de Cabina
27,Steven Hernandez,18-11-1997,Z48029074,NO_COMPANY,NCY,116.0,Paramedico
19,Desiree Williams,19-03-1993,Z32250364,LATAM ECUADOR,XLE,50.0,Tripulante de Cabina
49,Kenneth Brady,06-11-1981,O21522167,UNITED,UAN,139.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,KALITTA AIR,KAI,45.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,KALITTA AIR,KAI,140.0,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,ETHOPIAN AIRLINES,ETA,131.0,Paramedico
12,Ronnie Moore,12-01-1997,L28170812,KOREAN AIR,KEA,87.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,ALITALIA,AZI,75.0,Tripulante de Cabina
30,Daniel Callahan,13-09-1987,X88103341,LATAM CARGO,UCA,6.0,Paramedico
58,Samuel Jimenez,07-01-1984,B79815379,AEROVIAS DAP (centro/norte),ADC,60.0,Tripulante de Cabina
49,Kenneth Brady,06-11-1981,O21522167,LATAM DOMESTICO,LUD,102.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,81.0,Tripulante de Cabina
18,Michael Chavez,28-08-1976,O16330677,LATAM CARGO,UCA,81.0,Tripulante de Cabina
32,Darrell Henderson,14-03-1975,I87476188,QANTAS,QAF,67.0,Paramedico
4,Diane Swanson,14-02-1974,F08731569,KALITTA AIR,KAI,2.0,Tripulante de Cabina
46,Heather Arnold,10-01-1999,Y81323264,LATAM DOMESTICO,LUD,108.0,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,ETHOPIAN AIRLINES,ETA,47.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,IBERIA,IBE,78.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,UNITED,UAN,110.0,Tripulante de Cabina
42,Deborah Martinez,03-02-1987,G18065401,ALITALIA,AZI,60.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LATAM ARGENTINA,LAM,130.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,NO_COMPANY,NCY,122.0,Tripulante de Cabina
39,Patricia Norris,08-12-1974,Y69764268,QANTAS,QAF,126.0,Tripulante de Cabina
33,Samantha Mora,27-10-1990,P24467352,BRITISH,BTA,65.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,AEROVIAS DAP (centro/norte),ADC,5.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,OCEANAIR,COG,109.0,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,KOREAN AIR,KEA,138.0,Tripulante de Cabina
16,Tracey Harris,05-06-1978,C97271665,LATAM ECUADOR,XLE,125.0,Tripulante de Cabina
32,Darrell Henderson,14-03-1975,I87476188,QANTAS,QAF,134.0,Paramedico
32,Darrell Henderson,14-03-1975,I87476188,LATAM INTER,LAT,42.0,Paramedico
45,Jill Haas,10-04-1986,U50608611,EASTERN AIRLINES,EAL,74.0,Paramedico
46,Heather Arnold,10-01-1999,Y81323264,KALITTA AIR,KAI,38.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,90.0,Tripulante de Cabina
35,Francisco Rich,21-02-1996,D89562085,IBERIA,IBE,31.0,Paramedico
46,Heather Arnold,10-01-1999,Y81323264,UNITED,UAN,136.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,UNITED,UAN,98.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,KALITTA AIR,KAI,68.0,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,KOREAN AIR,KEA,8.0,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,KALITTA AIR,KAI,107.0,Tripulante de Cabina
11,David Tran,07-08-1975,B62958600,NO_COMPANY,NCY,22.0,Tripulante de Cabina
32,Darrell Henderson,14-03-1975,I87476188,LATAM INTER,LAT,79.0,Paramedico
30,Daniel Callahan,13-09-1987,X88103341,LATAM CARGO,UCA,135.0,Paramedico
42,Deborah Martinez,03-02-1987,G18065401,KALITTA AIR,KAI,130.0,Tripulante de Cabina
48,Alex Walsh,12-12-1985,W59287703,LAW,LAW,52.0,Tripulante de Cabina
53,Patricia Alvarado,01-08-1983,P27318304,AEROVIAS DAP (centro/norte),ADC,61.0,Paramedico
28,Nicholas Simmons,03-08-1994,W03439988,LAW,LAW,9.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,UNITED,UAN,66.0,Tripulante de Cabina
32,Darrell Henderson,14-03-1975,I87476188,QANTAS,QAF,148.0,Paramedico
27,Steven Hernandez,18-11-1997,Z48029074,ALITALIA,AZI,57.0,Paramedico
49,Kenneth Brady,06-11-1981,O21522167,UNITED,UAN,99.0,Paramedico
40,Brian Berry,22-12-1998,N92528667,LAW,LAW,100.0,Paramedico
32,Darrell Henderson,14-03-1975,I87476188,QANTAS,QAF,79.0,Paramedico
52,Sara Sims,10-07-1999,F00773862,LAW,LAW,26.0,Paramedico
22,Rodney Wilson,18-10-1973,R08362516,EASTERN AIRLINES,EAL,130.0,Tripulante de Cabina
4,Diane Swanson,14-02-1974,F08731569,KALITTA AIR,KAI,98.0,Tripulante de Cabina
50,Adam Herrera,04-12-1976,Y37241205,UNITED,UAN,95.0,Paramedico
12,Ronnie Moore,12-01-1997,L28170812,KOREAN AIR,KEA,56.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,LACSA,LRC,5.0,Tripulante de Cabina
39,Patricia Norris,08-12-1974,Y69764268,AEROVIAS DAP (centro/norte),ADC,9.0,Tripulante de Cabina
20,James Singleton,12-08-1977,U46471214,LACSA,LRC,24.0,Paramedico
45,Jill Haas,10-04-1986,U50608611,MARTINAIR HOLLAND,MPH,52.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,IBERIA,IBE,2.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,UNITED,UAN,27.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,IBERIA,IBE,139.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,ALITALIA,AZI,89.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,136.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,KALITTA AIR,KAI,115.0,Tripulante de Cabina
35,Francisco Rich,21-02-1996,D89562085,QANTAS,QAF,32.0,Paramedico
27,Steven Hernandez,18-11-1997,Z48029074,ALITALIA,AZI,17.0,Paramedico
11,David Tran,07-08-1975,B62958600,LATAM INTER,LAT,45.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,ALITALIA,AZI,138.0,Tripulante de Cabina
1,Melanie Cummings,01-09-1980,J00360904,LATAM ECUADOR,XLE,50.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,OCEANAIR,COG,130.0,Tripulante de Cabina
12,Ronnie Moore,12-01-1997,L28170812,AEROVIAS DAP (centro/norte),ADC,127.0,Tripulante de Cabina
18,Michael Chavez,28-08-1976,O16330677,ETHOPIAN AIRLINES,ETA,81.0,Tripulante de Cabina
16,Tracey Harris,05-06-1978,C97271665,ETHOPIAN AIRLINES,ETA,10.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,KALITTA AIR,KAI,101.0,Tripulante de Cabina
4,Diane Swanson,14-02-1974,F08731569,KALITTA AIR,KAI,32.0,Tripulante de Cabina
53,Patricia Alvarado,01-08-1983,P27318304,AEROVIAS DAP (centro/norte),ADC,38.0,Paramedico
42,Deborah Martinez,03-02-1987,G18065401,ALITALIA,AZI,115.0,Tripulante de Cabina
4,Diane Swanson,14-02-1974,F08731569,OCEANAIR,COG,98.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,LATAM DOMESTICO,LUD,40.0,Tripulante de Cabina
11,David Tran,07-08-1975,B62958600,NO_COMPANY,NCY,134.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,138.0,Tripulante de Cabina
42,Deborah Martinez,03-02-1987,G18065401,ALITALIA,AZI,19.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,NO_COMPANY,NCY,68.0,Tripulante de Cabina
12,Ronnie Moore,12-01-1997,L28170812,AEROVIAS DAP (centro/norte),ADC,7.0,Tripulante de Cabina
27,Steven Hernandez,18-11-1997,Z48029074,NO_COMPANY,NCY,17.0,Paramedico
58,Samuel Jimenez,07-01-1984,B79815379,LACSA,LRC,1.0,Tripulante de Cabina
12,Ronnie Moore,12-01-1997,L28170812,LAW,LAW,3.0,Tripulante de Cabina
20,James Singleton,12-08-1977,U46471214,LATAM ARGENTINA,LAM,110.0,Paramedico
38,Gabriel Palmer,18-08-1981,O88716397,EASTERN AIRLINES,EAL,99.0,Piloto              
12,Ronnie Moore,12-01-1997,L28170812,AEROVIAS DAP (centro/norte),ADC,61.0,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,LATAM DOMESTICO,LUD,10.0,Tripulante de Cabina
43,Rebecca Valenzuela,18-08-1971,G17571521,BRITISH,BTA,127.0,Paramedico
46,Heather Arnold,10-01-1999,Y81323264,UNITED,UAN,50.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,KALITTA AIR,KAI,99.0,Tripulante de Cabina
1,Melanie Cummings,01-09-1980,J00360904,KOREAN AIR,KEA,6.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LATAM ARGENTINA,LAM,99.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,101.0,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,MARTINAIR HOLLAND,MPH,85.0,Tripulante de Cabina
18,Michael Chavez,28-08-1976,O16330677,ETHOPIAN AIRLINES,ETA,107.0,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,LATAM CARGO,UCA,38.0,Tripulante de Cabina
49,Kenneth Brady,06-11-1981,O21522167,KALITTA AIR,KAI,139.0,Paramedico
50,Adam Herrera,04-12-1976,Y37241205,LATAM ECUADOR,XLE,85.0,Paramedico
47,Michael Compton,07-01-1980,T63857772,LATAM ARGENTINA,LAM,111.0,Paramedico
51,Kristina Gilmore,13-12-1985,B29047250,NO_COMPANY,NCY,138.0,Tripulante de Cabina
45,Jill Haas,10-04-1986,U50608611,MARTINAIR HOLLAND,MPH,123.0,Paramedico
16,Tracey Harris,05-06-1978,C97271665,LATAM ECUADOR,XLE,12.0,Tripulante de Cabina
16,Tracey Harris,05-06-1978,C97271665,EASTERN AIRLINES,EAL,112.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LATAM ARGENTINA,LAM,108.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,ETHOPIAN AIRLINES,ETA,88.0,Paramedico
13,Bradley Glenn,17-10-1975,U87751971,LATAM CARGO,UCA,20.0,Tripulante de Cabina
49,Kenneth Brady,06-11-1981,O21522167,KALITTA AIR,KAI,99.0,Paramedico
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,36.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,BRITISH,BTA,39.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,UNITED,UAN,124.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,NO_COMPANY,NCY,39.0,Paramedico
1,Melanie Cummings,01-09-1980,J00360904,LATAM ECUADOR,XLE,34.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,KALITTA AIR,KAI,110.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,KALITTA AIR,KAI,73.0,Tripulante de Cabina
42,Deborah Martinez,03-02-1987,G18065401,KALITTA AIR,KAI,24.0,Tripulante de Cabina
46,Heather Arnold,10-01-1999,Y81323264,UNITED,UAN,133.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,KALITTA AIR,KAI,30.0,Tripulante de Cabina
14,Ronnie Macias,12-02-1988,J06543685,BRITISH,BTA,121.0,Tripulante de Cabina
53,Patricia Alvarado,01-08-1983,P27318304,BRITISH,BTA,91.0,Paramedico
58,Samuel Jimenez,07-01-1984,B79815379,NO_COMPANY,NCY,17.0,Tripulante de Cabina
39,Patricia Norris,08-12-1974,Y69764268,AEROVIAS DAP (centro/norte),ADC,126.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,IBERIA,IBE,108.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,LATAM DOMESTICO,LUD,124.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,BRITISH,BTA,48.0,Tripulante de Cabina
16,Tracey Harris,05-06-1978,C97271665,ETHOPIAN AIRLINES,ETA,125.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,KALITTA AIR,KAI,38.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,UNITED,UAN,23.0,Tripulante de Cabina
27,Steven Hernandez,18-11-1997,Z48029074,NO_COMPANY,NCY,101.0,Paramedico
5,Miguel Oliver,27-08-1992,E21376006,UNITED,UAN,141.0,Tripulante de Cabina
53,Patricia Alvarado,01-08-1983,P27318304,AEROVIAS DAP (centro/norte),ADC,56.0,Paramedico
50,Adam Herrera,04-12-1976,Y37241205,UNITED,UAN,2.0,Paramedico
14,Ronnie Macias,12-02-1988,J06543685,BRITISH,BTA,90.0,Tripulante de Cabina
48,Alex Walsh,12-12-1985,W59287703,LAW,LAW,9.0,Tripulante de Cabina
4,Diane Swanson,14-02-1974,F08731569,OCEANAIR,COG,32.0,Tripulante de Cabina
11,David Tran,07-08-1975,B62958600,LATAM INTER,LAT,132.0,Tripulante de Cabina
12,Ronnie Moore,12-01-1997,L28170812,KOREAN AIR,KEA,9.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LATAM ARGENTINA,LAM,74.0,Tripulante de Cabina
30,Daniel Callahan,13-09-1987,X88103341,LATAM ECUADOR,XLE,143.0,Paramedico
5,Miguel Oliver,27-08-1992,E21376006,KALITTA AIR,KAI,50.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,LAW,LAW,39.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,LACSA,LRC,103.0,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,EASTERN AIRLINES,EAL,129.0,Paramedico
35,Francisco Rich,21-02-1996,D89562085,IBERIA,IBE,93.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,46.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,OCEANAIR,COG,73.0,Tripulante de Cabina
53,Patricia Alvarado,01-08-1983,P27318304,AEROVIAS DAP (centro/norte),ADC,128.0,Paramedico
4,Diane Swanson,14-02-1974,F08731569,LAW,LAW,111.0,Tripulante de Cabina
28,Nicholas Simmons,03-08-1994,W03439988,LATAM INTER,LAT,9.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LATAM ARGENTINA,LAM,137.0,Tripulante de Cabina
45,Jill Haas,10-04-1986,U50608611,EASTERN AIRLINES,EAL,48.0,Paramedico
13,Bradley Glenn,17-10-1975,U87751971,LATAM CARGO,UCA,8.0,Tripulante de Cabina
52,Sara Sims,10-07-1999,F00773862,KALITTA AIR,KAI,28.0,Paramedico
56,Isaiah Riley,18-09-1986,W12727804,KALITTA AIR,KAI,38.0,Tripulante de Cabina
27,Steven Hernandez,18-11-1997,Z48029074,ALITALIA,AZI,59.0,Paramedico
12,Ronnie Moore,12-01-1997,L28170812,LAW,LAW,113.0,Tripulante de Cabina
14,Ronnie Macias,12-02-1988,J06543685,BRITISH,BTA,64.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,IBERIA,IBE,136.0,Tripulante de Cabina
39,Patricia Norris,08-12-1974,Y69764268,LAW,LAW,71.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,AEROVIAS DAP (centro/norte),ADC,99.0,Tripulante de Cabina
30,Daniel Callahan,13-09-1987,X88103341,LATAM CARGO,UCA,84.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,BRITISH,BTA,93.0,Tripulante de Cabina
39,Patricia Norris,08-12-1974,Y69764268,LAW,LAW,126.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,ETHOPIAN AIRLINES,ETA,25.0,Paramedico
35,Francisco Rich,21-02-1996,D89562085,OCEANAIR,COG,104.0,Paramedico
13,Bradley Glenn,17-10-1975,U87751971,KOREAN AIR,KEA,63.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,IBERIA,IBE,111.0,Tripulante de Cabina
42,Deborah Martinez,03-02-1987,G18065401,LACSA,LRC,130.0,Tripulante de Cabina
20,James Singleton,12-08-1977,U46471214,LACSA,LRC,63.0,Paramedico
58,Samuel Jimenez,07-01-1984,B79815379,LACSA,LRC,29.0,Tripulante de Cabina
43,Rebecca Valenzuela,18-08-1971,G17571521,BRITISH,BTA,119.0,Paramedico
42,Deborah Martinez,03-02-1987,G18065401,KALITTA AIR,KAI,51.0,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,KALITTA AIR,KAI,139.0,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,EASTERN AIRLINES,EAL,76.0,Paramedico
46,Heather Arnold,10-01-1999,Y81323264,KALITTA AIR,KAI,30.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,KALITTA AIR,KAI,136.0,Tripulante de Cabina
26,Elizabeth Jordan,16-09-1974,S70038299,MARTINAIR HOLLAND,MPH,96.0,Tripulante de Cabina
35,Francisco Rich,21-02-1996,D89562085,OCEANAIR,COG,36.0,Paramedico
11,David Tran,07-08-1975,B62958600,NO_COMPANY,NCY,132.0,Tripulante de Cabina
33,Samantha Mora,27-10-1990,P24467352,QANTAS,QAF,31.0,Tripulante de Cabina
18,Michael Chavez,28-08-1976,O16330677,LATAM CARGO,UCA,143.0,Tripulante de Cabina
28,Nicholas Simmons,03-08-1994,W03439988,LATAM DOMESTICO,LUD,132.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,UNITED,UAN,75.0,Tripulante de Cabina
30,Daniel Callahan,13-09-1987,X88103341,LATAM DOMESTICO,LUD,6.0,Paramedico
56,Isaiah Riley,18-09-1986,W12727804,OCEANAIR,COG,139.0,Tripulante de Cabina
4,Diane Swanson,14-02-1974,F08731569,LAW,LAW,38.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,LATAM ARGENTINA,LAM,111.0,Tripulante de Cabina
20,James Singleton,12-08-1977,U46471214,LATAM ARGENTINA,LAM,3.0,Paramedico
13,Bradley Glenn,17-10-1975,U87751971,LATAM CARGO,UCA,139.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LATAM ARGENTINA,LAM,138.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,ALITALIA,AZI,108.0,Tripulante de Cabina
28,Nicholas Simmons,03-08-1994,W03439988,LATAM INTER,LAT,30.0,Tripulante de Cabina
53,Patricia Alvarado,01-08-1983,P27318304,KALITTA AIR,KAI,27.0,Paramedico
22,Rodney Wilson,18-10-1973,R08362516,EASTERN AIRLINES,EAL,8.0,Tripulante de Cabina
49,Kenneth Brady,06-11-1981,O21522167,KALITTA AIR,KAI,30.0,Paramedico
22,Rodney Wilson,18-10-1973,R08362516,UNITED,UAN,74.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,KALITTA AIR,KAI,0.0,Tripulante de Cabina
43,Rebecca Valenzuela,18-08-1971,G17571521,BRITISH,BTA,1.0,Paramedico
58,Samuel Jimenez,07-01-1984,B79815379,BRITISH,BTA,99.0,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,ETHOPIAN AIRLINES,ETA,37.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,OCEANAIR,COG,140.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,ETHOPIAN AIRLINES,ETA,96.0,Paramedico
46,Heather Arnold,10-01-1999,Y81323264,KALITTA AIR,KAI,121.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,KALITTA AIR,KAI,48.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,LAW,LAW,88.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,IBERIA,IBE,96.0,Tripulante de Cabina
18,Michael Chavez,28-08-1976,O16330677,ETHOPIAN AIRLINES,ETA,55.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,UNITED,UAN,5.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,OCEANAIR,COG,131.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,8.0,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,AEROVIAS DAP (centro/norte),ADC,114.0,Tripulante de Cabina
50,Adam Herrera,04-12-1976,Y37241205,LAW,LAW,37.0,Paramedico
4,Diane Swanson,14-02-1974,F08731569,OCEANAIR,COG,48.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,NO_COMPANY,NCY,88.0,Paramedico
32,Darrell Henderson,14-03-1975,I87476188,LATAM INTER,LAT,147.0,Paramedico
19,Desiree Williams,19-03-1993,Z32250364,LATAM DOMESTICO,LUD,87.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,NO_COMPANY,NCY,33.0,Tripulante de Cabina
45,Jill Haas,10-04-1986,U50608611,LAW,LAW,118.0,Paramedico
47,Michael Compton,07-01-1980,T63857772,LATAM ARGENTINA,LAM,77.0,Paramedico
20,James Singleton,12-08-1977,U46471214,LATAM ARGENTINA,LAM,63.0,Paramedico
20,James Singleton,12-08-1977,U46471214,LACSA,LRC,7.0,Paramedico
52,Sara Sims,10-07-1999,F00773862,ETHOPIAN AIRLINES,ETA,9.0,Paramedico
58,Samuel Jimenez,07-01-1984,B79815379,AEROVIAS DAP (centro/norte),ADC,128.0,Tripulante de Cabina
20,James Singleton,12-08-1977,U46471214,LATAM ARGENTINA,LAM,20.0,Paramedico
11,David Tran,07-08-1975,B62958600,LATAM INTER,LAT,122.0,Tripulante de Cabina
12,Ronnie Moore,12-01-1997,L28170812,LAW,LAW,7.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,LATAM ARGENTINA,LAM,94.0,Tripulante de Cabina
39,Patricia Norris,08-12-1974,Y69764268,AEROVIAS DAP (centro/norte),ADC,71.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,93.0,Tripulante de Cabina
35,Francisco Rich,21-02-1996,D89562085,IBERIA,IBE,32.0,Paramedico
